Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
ID01246,2,0,1,4,Meal Plan 1,0,Room_Type 1,33,2018,3,16,Offline,0,0,0,63.58,0
ID11346,2,0,2,5,Meal Plan 1,0,Room_Type 1,206,2018,10,6,Online,0,0,0,102.85,0
ID16271,2,0,2,3,Meal Plan 1,1,Room_Type 1,156,2018,8,14,Online,0,0,0,115.25,1
ID07312,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,87.5,0
ID14747,2,0,1,4,Meal Plan 1,0,Room_Type 4,91,2018,10,24,Online,0,0,0,109.98,0
ID29420,2,0,0,2,Meal Plan 1,0,Room_Type 2,124,2018,6,30,Online,0,0,0,97.55,0
ID18886,2,0,2,4,Not Selected,0,Room_Type 1,217,2018,8,7,Online,0,0,0,80.75,1
ID07387,2,0,0,2,Meal Plan 1,0,Room_Type 4,39,2018,7,8,Online,0,0,0,149.4,1
ID23806,2,0,0,2,Meal Plan 1,0,Room_Type 4,78,2018,3,22,Offline,0,0,0,69.7,0
ID29784,2,0,1,0,Meal Plan 1,0,Room_Type 1,26,2018,10,31,Online,0,0,0,110.0,1
ID15010,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2017,12,30,Offline,0,0,0,71.0,0
ID28116,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0
ID07845,2,0,2,2,Meal Plan 1,0,Room_Type 1,67,2018,4,24,Online,0,0,0,99.45,1
ID23949,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,80.0,0
ID30219,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0
ID25135,2,0,1,1,Meal Plan 2,0,Room_Type 1,7,2018,5,21,Offline,0,0,0,112.0,1
ID07889,2,0,0,2,Not Selected,0,Room_Type 1,300,2018,12,22,Online,0,0,0,67.5,3
ID23203,2,0,1,1,Meal Plan 2,0,Room_Type 1,4,2018,5,21,Offline,0,0,0,112.0,1
ID17485,2,0,1,2,Meal Plan 1,0,Room_Type 4,95,2018,9,26,Online,0,0,0,149.4,1
ID35856,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0
ID20146,2,0,0,4,Meal Plan 1,0,Room_Type 1,29,2018,11,2,Offline,0,0,0,70.0,0
ID34168,2,0,1,3,Meal Plan 1,0,Room_Type 4,25,2017,9,21,Online,0,0,0,90.98,1
ID29493,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0
ID06949,2,0,0,2,Not Selected,0,Room_Type 1,112,2018,4,8,Online,0,0,0,65.83,1
ID18636,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,123.33,0
ID15865,2,0,2,4,Meal Plan 1,0,Room_Type 1,120,2018,9,14,Online,0,0,0,129.6,0
ID11107,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,11,23,Online,0,0,0,74.88,0
ID29935,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,2017,12,5,Corporate,0,0,0,50.0,0
ID12095,2,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,9,30,Online,0,0,0,205.0,1
ID27638,2,0,1,3,Meal Plan 1,0,Room_Type 4,105,2018,5,2,Online,0,0,0,110.08,1
ID17090,1,0,2,2,Meal Plan 1,0,Room_Type 4,86,2018,11,6,Online,0,0,0,146.6,1
ID06601,1,0,2,2,Meal Plan 1,0,Room_Type 4,34,2018,10,2,Online,0,0,0,139.5,1
ID01535,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0
ID11251,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0
ID30008,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,8,2,Online,0,0,0,121.0,1
ID28003,2,0,2,3,Meal Plan 1,0,Room_Type 1,28,2017,9,19,Online,0,0,0,116.56,2
ID20768,2,0,1,0,Meal Plan 1,0,Room_Type 4,19,2018,6,12,Online,0,0,0,126.0,1
ID30124,2,0,2,4,Meal Plan 1,0,Room_Type 4,190,2018,9,2,Online,0,0,0,132.6,4
ID22722,1,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0
ID10179,2,0,2,1,Not Selected,0,Room_Type 1,38,2018,4,17,Online,0,0,0,68.14,1
ID06599,2,0,2,5,Meal Plan 1,0,Room_Type 1,10,2017,8,31,Offline,0,0,0,85.0,0
ID13883,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,11,15,Corporate,1,1,4,88.0,0
ID28642,2,0,2,1,Meal Plan 1,0,Room_Type 1,31,2018,9,11,Offline,0,0,0,85.5,0
ID36164,1,0,6,13,Meal Plan 1,0,Room_Type 4,102,2018,5,15,Online,0,0,0,132.6,1
ID07235,1,0,0,3,Not Selected,0,Room_Type 1,25,2018,5,10,Online,0,0,0,129.0,0
ID03309,2,0,1,2,Meal Plan 1,0,Room_Type 1,151,2018,8,5,Offline,0,0,0,72.25,0
ID28908,2,0,2,2,Meal Plan 1,0,Room_Type 1,65,2018,8,26,Offline,0,0,0,134.0,0
ID06913,3,0,2,5,Meal Plan 1,0,Room_Type 4,152,2018,7,13,Online,0,0,0,130.05,2
ID29957,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,2018,9,19,Offline,0,0,0,144.0,0
ID24821,2,0,0,2,Meal Plan 1,0,Room_Type 4,187,2018,7,19,Online,0,0,0,105.3,0
ID02197,2,0,2,3,Not Selected,0,Room_Type 1,90,2018,12,24,Online,0,0,0,74.8,1
ID00803,1,0,0,1,Not Selected,0,Room_Type 1,76,2018,4,21,Online,0,0,0,69.3,1
ID13314,2,0,1,2,Not Selected,0,Room_Type 1,53,2018,6,27,Online,0,0,0,101.1,0
ID14223,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,Offline,0,0,0,90.0,0
ID04298,3,0,1,0,Meal Plan 1,0,Room_Type 4,49,2018,7,17,Online,0,0,0,168.3,2
ID25154,3,0,1,0,Meal Plan 1,0,Room_Type 4,60,2018,7,25,Online,0,0,0,137.7,2
ID04536,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,2017,8,10,Online,0,0,0,105.0,1
ID33521,1,0,0,2,Not Selected,0,Room_Type 1,19,2018,9,6,Online,0,0,0,118.0,1
ID34109,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0
ID23837,2,0,0,4,Meal Plan 1,0,Room_Type 1,247,2018,10,25,Online,0,0,0,90.95,0
ID25693,2,0,2,2,Not Selected,0,Room_Type 1,82,2018,8,14,Online,0,0,0,107.1,1
ID08809,1,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,70.0,0
ID16149,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0
ID12806,2,0,2,1,Meal Plan 1,0,Room_Type 4,31,2017,10,25,Offline,0,0,0,75.0,1
ID35729,2,0,0,2,Not Selected,0,Room_Type 1,71,2018,11,25,Online,0,0,0,79.2,2
ID13974,3,0,2,2,Meal Plan 1,0,Room_Type 4,217,2018,10,16,Online,0,0,0,121.55,1
ID31445,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95.0,0
ID24326,2,0,0,3,Meal Plan 1,1,Room_Type 1,157,2018,8,10,Online,0,0,0,123.3,2
ID11446,2,0,2,0,Meal Plan 1,0,Room_Type 4,11,2017,10,4,Online,0,0,0,136.0,1
ID26592,2,0,2,1,Not Selected,0,Room_Type 1,14,2018,2,13,Online,0,0,0,79.0,1
ID06039,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,26,Online,0,0,0,70.07,0
ID02283,2,0,1,0,Meal Plan 1,0,Room_Type 5,151,2018,6,27,Online,0,0,0,200.0,0
ID05317,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,2018,10,14,Online,0,0,0,90.0,0
ID18934,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,2017,10,2,Online,0,0,0,82.39,1
ID33464,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,8,Offline,0,0,0,120.0,0
ID05155,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,6,3,Online,0,0,0,134.33,1
ID13354,2,0,2,2,Meal Plan 1,0,Room_Type 1,258,2018,10,29,Online,0,0,0,88.83,1
ID33274,2,0,2,2,Not Selected,0,Room_Type 1,64,2018,7,24,Online,0,0,0,94.5,0
ID23307,2,0,0,3,Not Selected,0,Room_Type 1,184,2018,11,24,Online,0,0,0,69.9,0
ID28208,2,0,0,2,Meal Plan 1,0,Room_Type 1,120,2017,12,29,Online,0,0,0,72.25,1
ID04518,2,0,0,0,Meal Plan 1,0,Room_Type 4,23,2018,12,8,Online,0,0,0,0.0,1
ID23238,2,0,1,2,Not Selected,0,Room_Type 1,9,2018,11,14,Online,0,0,0,95.0,0
ID22573,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0
ID35485,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2018,3,19,Online,0,0,0,119.67,1
ID33351,1,0,0,1,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0
ID24348,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Online,0,0,0,0.0,0
ID01681,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,2018,11,4,Offline,0,0,0,72.0,0
ID03873,2,0,1,2,Not Selected,0,Room_Type 1,4,2018,7,8,Online,0,0,0,139.0,1
ID08315,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,2018,4,26,Online,0,0,0,109.8,0
ID27688,2,0,2,2,Meal Plan 1,0,Room_Type 4,59,2018,12,4,Online,0,0,0,96.9,1
ID03710,2,0,0,3,Meal Plan 1,0,Room_Type 2,41,2018,2,18,Online,0,0,0,72.37,0
ID23154,2,0,2,1,Meal Plan 1,0,Room_Type 4,21,2018,2,27,Online,0,0,0,112.67,0
ID03697,2,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,3,23,Online,0,0,0,89.3,1
ID00187,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,2018,8,8,Offline,0,0,0,72.25,0
ID31498,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,6,2,Online,0,0,0,120.0,0
ID22198,2,0,1,1,Meal Plan 1,0,Room_Type 1,64,2018,12,3,Online,1,0,1,93.6,1
ID21652,2,0,1,1,Not Selected,0,Room_Type 1,1,2018,1,4,Online,0,0,0,86.0,1
ID29829,2,1,1,5,Meal Plan 1,0,Room_Type 1,98,2018,7,4,Online,0,0,0,130.5,0
ID15204,3,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,Online,0,0,0,142.2,0
ID05584,3,0,1,3,Meal Plan 1,0,Room_Type 4,127,2018,7,25,Online,0,0,0,130.05,0
ID22228,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,2,18,Online,0,0,0,80.3,0
ID16120,2,0,2,0,Meal Plan 1,0,Room_Type 4,65,2018,4,24,Online,0,0,0,118.8,1
ID35695,2,1,2,2,Meal Plan 1,0,Room_Type 1,21,2018,8,21,Online,0,0,0,160.0,2
ID33419,1,0,2,2,Meal Plan 1,0,Room_Type 1,64,2018,3,18,Online,0,0,0,93.5,0
ID16659,2,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Offline,0,0,0,156.0,1
ID01090,2,0,0,5,Meal Plan 1,0,Room_Type 1,186,2018,7,19,Online,0,0,0,90.95,1
ID21106,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95.0,0
ID07182,2,0,2,4,Meal Plan 1,0,Room_Type 4,28,2018,10,7,Online,0,0,0,164.5,2
ID07124,2,0,0,4,Not Selected,0,Room_Type 1,275,2018,12,28,Online,0,0,0,72.25,0
ID08474,2,0,2,0,Meal Plan 1,0,Room_Type 1,12,2018,9,25,Online,0,0,0,149.0,0
ID05525,2,0,0,4,Meal Plan 1,0,Room_Type 1,55,2018,3,1,Online,0,0,0,78.08,1
ID15349,3,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,12,6,Online,0,0,0,154.0,2
ID24337,1,0,2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76.0,0
ID25468,2,0,1,0,Not Selected,0,Room_Type 1,31,2018,4,24,Online,0,0,0,94.5,0
ID30428,1,0,1,3,Meal Plan 1,0,Room_Type 1,71,2018,3,17,Online,0,0,0,70.13,1
ID32875,2,0,0,2,Meal Plan 1,0,Room_Type 4,274,2018,9,27,Online,0,0,0,115.2,1
ID06223,2,0,2,3,Meal Plan 1,0,Room_Type 1,82,2018,4,3,Online,0,0,0,73.9,0
ID34450,3,0,0,1,Meal Plan 1,0,Room_Type 1,124,2018,11,26,Offline,0,0,0,92.65,0
ID22305,2,0,2,5,Meal Plan 1,0,Room_Type 1,28,2017,11,2,Offline,0,0,0,41.43,0
ID13642,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,2018,5,1,Online,0,0,0,137.67,0
ID06548,1,0,0,2,Not Selected,0,Room_Type 1,14,2018,12,1,Online,0,0,0,67.76,1
ID32164,2,1,0,1,Not Selected,0,Room_Type 1,30,2018,11,18,Online,0,0,0,88.0,1
ID25699,2,0,2,3,Meal Plan 1,0,Room_Type 1,224,2018,12,29,Online,0,0,0,82.11,0
ID35547,2,0,1,2,Meal Plan 1,0,Room_Type 1,125,2018,4,18,Offline,0,0,0,71.0,1
ID29124,2,0,1,2,Meal Plan 2,0,Room_Type 1,33,2018,7,11,Online,0,0,0,170.1,0
ID00782,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Online,0,0,0,75.0,0
ID01173,2,0,2,1,Meal Plan 1,0,Room_Type 1,2,2017,10,18,Corporate,0,0,0,123.0,0
ID02631,2,0,2,5,Not Selected,0,Room_Type 1,148,2018,7,25,Online,0,0,0,91.68,0
ID28055,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0
ID21310,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65.0,0
ID25565,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,2,5,Online,0,0,0,80.3,1
ID18980,2,0,2,3,Meal Plan 1,0,Room_Type 4,117,2018,10,29,Online,0,0,0,122.94,1
ID30162,2,1,1,1,Meal Plan 1,0,Room_Type 1,83,2018,11,21,Online,0,0,0,109.8,2
ID16563,2,0,1,3,Not Selected,0,Room_Type 1,4,2018,9,15,Online,0,0,0,108.99,1
ID16386,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,12,8,Online,0,0,0,88.4,2
ID16703,3,0,2,1,Meal Plan 1,0,Room_Type 4,106,2018,12,25,Online,0,0,0,140.0,2
ID08792,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,9,12,Offline,0,0,0,95.0,0
ID30392,2,0,2,3,Meal Plan 1,0,Room_Type 1,157,2018,6,26,Online,0,0,0,90.95,0
ID35982,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,80.0,0
ID01086,2,0,0,2,Not Selected,0,Room_Type 1,21,2018,10,26,Online,0,0,0,110.0,1
ID17476,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0
ID35762,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0
ID35572,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2018,5,21,Offline,0,0,0,80.75,0
ID35636,1,0,1,2,Meal Plan 1,0,Room_Type 1,41,2018,11,7,Online,0,0,0,169.2,0
ID19762,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,5,19,Offline,0,0,0,45.0,2
ID15817,3,0,2,5,Meal Plan 2,0,Room_Type 4,70,2018,12,3,Online,0,0,0,167.45,1
ID11194,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0
ID14730,2,0,2,2,Not Selected,0,Room_Type 1,46,2018,3,13,Online,0,0,0,67.15,0
ID14786,2,0,0,3,Meal Plan 2,0,Room_Type 1,71,2017,9,22,Offline,0,0,0,127.0,0
ID21234,1,0,0,1,Meal Plan 1,0,Room_Type 7,0,2018,8,4,Complementary,1,0,1,0.0,4
ID18820,2,1,1,2,Not Selected,0,Room_Type 1,41,2018,8,15,Online,0,0,0,104.99,1
ID12953,2,0,0,2,Not Selected,0,Room_Type 1,12,2018,10,21,Online,0,0,0,140.0,1
ID26366,2,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,5,15,Online,0,0,0,126.9,1
ID25894,2,0,1,0,Meal Plan 1,0,Room_Type 1,20,2018,8,29,Offline,0,0,0,85.0,1
ID32515,2,0,0,1,Meal Plan 1,0,Room_Type 1,103,2017,9,9,Online,0,0,0,89.25,0
ID23047,1,0,1,1,Meal Plan 1,0,Room_Type 1,60,2018,4,30,Online,0,0,0,121.5,0
ID15851,1,0,2,3,Not Selected,0,Room_Type 1,38,2018,11,6,Online,0,0,0,157.14,1
ID28006,2,0,2,0,Meal Plan 1,0,Room_Type 1,54,2018,10,2,Online,0,0,0,118.8,2
ID11166,2,0,0,2,Meal Plan 2,0,Room_Type 1,63,2017,9,4,Offline,0,0,0,116.0,0
ID14980,2,0,2,3,Meal Plan 1,0,Room_Type 1,6,2018,10,30,Online,0,0,0,102.41,1
ID32161,2,0,2,2,Not Selected,0,Room_Type 1,10,2018,11,4,Online,0,0,0,94.91,1
ID33127,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,Online,0,0,0,141.0,0
ID32331,2,0,2,1,Meal Plan 1,0,Room_Type 4,132,2018,5,15,Online,0,0,0,114.3,1
ID09494,2,0,1,1,Meal Plan 1,0,Room_Type 4,64,2018,8,8,Online,0,0,0,158.4,0
ID11478,3,0,2,2,Meal Plan 1,0,Room_Type 4,110,2018,7,22,Online,0,0,0,139.95,1
ID06252,2,0,1,3,Meal Plan 1,0,Room_Type 1,46,2018,10,17,Online,0,0,0,134.78,1
ID01757,1,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,86.0,0
ID35776,2,0,1,4,Meal Plan 1,0,Room_Type 4,104,2018,4,27,Online,0,0,0,104.55,0
ID00542,2,1,0,1,Meal Plan 1,0,Room_Type 1,7,2018,4,7,Online,0,0,0,106.0,1
ID00260,3,0,2,3,Meal Plan 2,0,Room_Type 4,111,2018,7,23,Online,0,0,0,189.0,1
ID32877,2,0,1,4,Meal Plan 1,0,Room_Type 1,74,2018,3,30,Online,0,0,0,82.45,0
ID05557,2,0,1,2,Meal Plan 1,0,Room_Type 1,8,2018,4,29,Offline,0,0,0,95.0,1
ID15360,2,0,1,3,Meal Plan 1,0,Room_Type 2,121,2018,2,15,Online,0,0,0,58.91,2
ID31293,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0
ID33013,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0
ID22977,2,1,0,1,Meal Plan 1,0,Room_Type 1,33,2018,8,11,Online,0,0,0,152.1,1
ID04502,2,1,2,0,Meal Plan 1,0,Room_Type 1,208,2018,8,21,Online,0,0,0,112.5,2
ID02177,2,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,4,4,Online,0,0,0,61.0,1
ID35981,2,0,2,2,Meal Plan 1,0,Room_Type 4,23,2018,9,24,Online,0,0,0,161.5,2
ID03775,2,0,2,2,Not Selected,0,Room_Type 1,71,2018,4,22,Online,0,0,0,87.13,0
ID02240,2,0,2,5,Meal Plan 1,0,Room_Type 4,4,2018,12,2,Online,0,0,0,97.75,1
ID20006,2,0,0,3,Meal Plan 1,0,Room_Type 1,317,2018,9,1,Online,0,0,0,106.2,1
ID31288,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1
ID32301,2,0,2,3,Meal Plan 1,0,Room_Type 1,14,2017,10,24,Offline,0,0,0,103.84,0
ID27549,2,0,0,3,Meal Plan 1,0,Room_Type 1,93,2018,4,12,Online,0,0,0,96.3,3
ID05951,2,0,1,1,Meal Plan 1,0,Room_Type 4,168,2018,7,18,Offline,0,0,0,91.45,0
ID35290,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0
ID01941,2,0,0,2,Not Selected,0,Room_Type 1,54,2018,5,6,Online,0,0,0,116.1,0
ID21604,2,0,1,5,Meal Plan 1,0,Room_Type 1,27,2017,12,22,Offline,0,0,0,48.33,0
ID02953,2,0,2,1,Meal Plan 2,0,Room_Type 1,4,2017,8,8,Offline,0,0,0,94.5,0
ID35835,2,0,2,3,Meal Plan 1,0,Room_Type 1,47,2018,4,16,Offline,0,0,0,85.5,0
ID09391,2,0,0,3,Meal Plan 1,0,Room_Type 1,83,2018,11,2,Online,0,0,0,90.0,2
ID06021,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,8,8,Online,0,0,0,135.9,1
ID17819,2,0,1,3,Meal Plan 1,0,Room_Type 4,85,2018,9,15,Online,0,0,0,149.4,1
ID25175,1,0,0,4,Meal Plan 1,0,Room_Type 1,190,2018,6,22,Offline,0,0,0,95.0,0
ID10493,2,1,0,1,Meal Plan 1,0,Room_Type 1,13,2018,4,8,Online,0,0,0,119.0,2
ID04618,2,0,0,2,Meal Plan 1,0,Room_Type 1,21,2017,11,5,Online,0,0,0,76.0,0
ID08962,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1
ID10376,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,1
ID35402,1,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,95.0,0
ID32070,1,0,5,15,Not Selected,0,Room_Type 1,90,2017,7,7,Online,0,0,0,48.6,0
ID05471,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0
ID09398,1,0,0,1,Meal Plan 1,1,Room_Type 1,6,2018,11,16,Corporate,1,3,21,67.0,0
ID10667,2,0,2,4,Meal Plan 1,0,Room_Type 1,135,2018,9,8,Offline,0,0,0,80.75,0
ID05209,1,0,0,1,Meal Plan 1,0,Room_Type 1,21,2018,2,25,Corporate,0,0,0,66.0,0
ID16671,2,0,2,2,Meal Plan 1,0,Room_Type 4,69,2018,4,17,Online,0,0,0,110.08,0
ID12558,2,0,0,2,Meal Plan 1,0,Room_Type 1,13,2017,8,25,Online,0,0,0,90.0,1
ID17351,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,10,13,Offline,0,0,0,109.65,0
ID17033,2,0,0,2,Meal Plan 1,0,Room_Type 1,60,2018,4,27,Online,0,0,0,106.2,1
ID01054,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2018,1,27,Online,0,0,0,89.0,1
ID32703,3,0,0,2,Meal Plan 1,0,Room_Type 1,66,2018,11,18,Offline,0,0,0,105.0,1
ID17077,2,0,1,0,Not Selected,0,Room_Type 1,0,2017,8,10,Online,0,0,0,75.0,0
ID13433,2,0,2,2,Not Selected,0,Room_Type 1,98,2018,8,14,Online,0,0,0,78.35,1
ID05704,1,0,2,2,Meal Plan 1,0,Room_Type 4,206,2018,10,28,Online,0,0,0,109.8,3
ID07526,1,0,0,1,Not Selected,0,Room_Type 1,58,2018,12,24,Online,0,0,0,54.05,1
ID20643,2,0,0,4,Meal Plan 1,0,Room_Type 1,13,2017,10,20,Offline,0,0,0,54.75,0
ID26253,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2018,5,30,Corporate,0,0,0,111.35,0
ID16380,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0
ID34523,2,0,0,2,Not Selected,0,Room_Type 1,67,2018,5,13,Online,0,0,0,116.1,0
ID32144,2,0,0,2,Not Selected,0,Room_Type 1,41,2018,4,1,Online,0,0,0,107.1,0
ID05559,1,0,0,2,Meal Plan 2,0,Room_Type 1,239,2018,6,15,Online,0,0,0,90.6,0
ID30315,1,0,0,1,Meal Plan 1,0,Room_Type 1,52,2018,4,7,Online,0,0,0,99.9,0
ID21378,2,0,0,3,Meal Plan 1,0,Room_Type 1,7,2017,8,5,Offline,0,0,0,66.0,1
ID08643,2,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,2,12,Online,0,0,0,99.63,1
ID20120,2,0,2,0,Meal Plan 1,0,Room_Type 1,6,2018,10,9,Offline,0,0,0,104.0,0
ID28275,2,0,0,3,Meal Plan 1,0,Room_Type 4,12,2018,12,15,Online,0,0,0,117.0,0
ID35017,3,0,1,5,Meal Plan 1,0,Room_Type 4,141,2018,8,1,Online,0,0,0,131.47,1
ID16939,3,0,0,2,Meal Plan 1,0,Room_Type 5,71,2017,12,4,Online,0,0,0,124.44,1
ID24088,2,0,0,3,Not Selected,0,Room_Type 1,78,2018,9,1,Online,0,0,0,122.1,0
ID30580,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,4,13,Corporate,1,0,2,89.0,1
ID24573,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120.0,0
ID01599,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,80.0,0
ID21600,1,1,2,3,Meal Plan 2,0,Room_Type 1,172,2018,7,29,Offline,0,0,0,90.5,1
ID08629,2,0,1,2,Meal Plan 1,0,Room_Type 4,58,2018,9,2,Online,0,0,0,123.3,2
ID02451,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0
ID03243,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120.0,0
ID22701,1,0,1,2,Meal Plan 1,0,Room_Type 1,14,2018,11,18,Offline,0,0,0,75.0,0
ID35794,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,11,3,Online,0,0,0,93.6,1
ID12094,2,0,1,3,Meal Plan 1,0,Room_Type 1,115,2018,8,22,Offline,0,0,0,72.25,0
ID28161,2,0,2,1,Meal Plan 2,0,Room_Type 1,11,2017,8,15,Offline,0,0,0,94.5,0
ID17468,2,1,1,4,Meal Plan 1,0,Room_Type 1,139,2018,7,11,Online,0,0,0,116.45,0
ID13902,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,8,30,Online,0,0,0,77.71,0
ID04493,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0
ID09785,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,112.2,0
ID10742,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,23,Online,0,0,0,105.3,1
ID18544,2,1,2,6,Meal Plan 1,0,Room_Type 1,152,2018,12,27,Online,0,0,0,114.43,1
ID35194,2,0,1,4,Meal Plan 1,0,Room_Type 1,148,2017,12,30,Offline,0,0,0,67.0,0
